ITEM,TITLE,seriesid,DATA_TYPE,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,SEASONALLY ADJUSTED INDEX,2017,226.67,226.901,226.337,226.255,226.212,226.317,226.51,226.762,226.92,227.24,227.444,227.8
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,SEASONALLY ADJUSTED INDEX,2018,228.511,228.858,229.034,228.933,229.124,229.505,229.862,229.741,230.05,230.472,230.925,231.21
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,SEASONAL FACTOR,2014,99.606,99.937,100.17,100.322,100.348,100.187,99.899,99.873,100.027,100.145,99.902,99.524
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,SEASONAL FACTOR,2015,99.624,99.975,100.204,100.344,100.344,100.187,99.897,99.856,100.009,100.12,99.865,99.502
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,SEASONAL FACTOR,2016,99.637,100.016,100.236,100.373,100.358,100.202,99.935,99.876,99.976,100.059,99.792,99.47
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,SEASONAL FACTOR,2017,99.662,100.073,100.273,100.388,100.341,100.182,99.925,99.866,99.958,100.048,99.773,99.464
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,SEASONAL FACTOR,2018,99.656,100.101,100.298,100.417,100.351,100.195,99.95,99.89,99.939,100.02,99.72,99.421
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,UNADJUSTED INDEX,2014,218.112,218.849,219.588,220.261,220.582,220.464,219.967,219.892,220.472,221.016,220.494,219.531
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,UNADJUSTED INDEX,2015,219.704,220.561,221.558,222.365,222.527,222.376,221.866,221.897,222.6,223.194,223.085,222.345
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,UNADJUSTED INDEX,2016,222.895,224.171,224.802,225.434,225.684,225.427,224.944,225.316,225.549,225.768,225.472,224.952
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,UNADJUSTED INDEX,2017,225.903,227.066,226.956,227.133,226.984,226.73,226.339,226.459,226.824,227.349,226.928,226.578
SA0L12E,"All items less food, shelter, and energy",CUSR0000SA0L12E,UNADJUSTED INDEX,2018,227.726,229.09,229.717,229.888,229.929,229.953,229.748,229.489,229.91,230.517,230.278,229.872
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,SEASONALLY ADJUSTED INDEX,2014,223.038,223.099,223.404,223.786,224.078,224.332,224.46,224.425,224.657,225.012,225.11,225.071
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,SEASONALLY ADJUSTED INDEX,2015,225.05,225.092,225.544,226.027,226.197,226.406,226.554,226.699,227.083,227.471,227.983,228.088
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,SEASONALLY ADJUSTED INDEX,2016,228.305,228.756,228.921,229.319,229.698,229.861,230.071,230.649,230.652,230.713,231.055,231.315
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,SEASONALLY ADJUSTED INDEX,2017,231.917,232.229,231.669,231.621,231.6,231.76,232.035,232.302,232.437,232.719,232.872,233.199
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,SEASONALLY ADJUSTED INDEX,2018,233.941,234.338,234.491,234.596,234.915,235.247,235.553,235.363,235.973,236.114,236.278,236.654
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,SEASONAL FACTOR,2014,99.699,100.015,100.195,100.302,100.298,100.115,99.801,99.771,99.995,100.177,99.984,99.605
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,SEASONAL FACTOR,2015,99.709,100.044,100.218,100.311,100.287,100.118,99.811,99.766,99.986,100.161,99.95,99.581
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,SEASONAL FACTOR,2016,99.737,100.093,100.244,100.321,100.281,100.121,99.833,99.775,99.961,100.12,99.905,99.563
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,SEASONAL FACTOR,2017,99.746,100.131,100.274,100.335,100.267,100.109,99.826,99.772,99.955,100.117,99.89,99.549
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,SEASONAL FACTOR,2018,99.746,100.157,100.297,100.352,100.269,100.115,99.827,99.773,99.944,100.11,99.869,99.523
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,UNADJUSTED INDEX,2014,222.367,223.133,223.84,224.461,224.746,224.59,224.013,223.91,224.646,225.411,225.075,224.183
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,UNADJUSTED INDEX,2015,224.394,225.19,226.035,226.729,226.847,226.673,226.125,226.169,227.051,227.837,227.87,227.132
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,UNADJUSTED INDEX,2016,227.705,228.968,229.479,230.055,230.343,230.139,229.686,230.13,230.561,230.991,230.836,230.304
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,UNADJUSTED INDEX,2017,231.328,232.534,232.304,232.396,232.219,232.013,231.632,231.773,232.332,232.991,232.615,232.147
SA0L12E4,"All items less food, shelter, energy, and used cars and trucks",CUSR0000SA0L12E4,UNADJUSTED INDEX,2018,233.347,234.707,235.187,235.421,235.546,235.517,235.146,234.829,235.84,236.373,235.969,235.524
SA0L1E,All items less food and energy,CUSR0000SA0L1E,SEASONALLY ADJUSTED INDEX,2014,235.961,236.185,236.625,237.072,237.529,237.837,238.195,238.405,238.786,239.191,239.458,239.584
SA0L1E,All items less food and energy,CUSR0000SA0L1E,SEASONALLY ADJUSTED INDEX,2015,239.825,240.141,240.739,241.337,241.628,242.036,242.504,242.79,243.324,243.786,244.33,244.61
SA0L1E,All items less food and energy,CUSR0000SA0L1E,SEASONALLY ADJUSTED INDEX,2016,245.108,245.684,245.986,246.477,247.018,247.431,247.763,248.384,248.742,249.103,249.599,250.029
SA0L1E,All items less food and energy,CUSR0000SA0L1E,SEASONALLY ADJUSTED INDEX,2017,250.629,251.065,250.873,251.106,251.33,251.689,251.992,252.58,252.979,253.534,253.887,254.445
SA0L1E,All items less food and energy,CUSR0000SA0L1E,SEASONALLY ADJUSTED INDEX,2018,255.218,255.662,256.144,256.42,256.906,257.327,257.876,258.087,258.496,259.002,259.61,260.078
SA0L1E,All items less food and energy,CUSR0000SA0L1E,SEASONAL FACTOR,2014,99.748,99.953,100.122,100.184,100.211,100.135,99.976,99.954,100.023,100.093,99.912,99.662
SA0L1E,All items less food and energy,CUSR0000SA0L1E,SEASONAL FACTOR,2015,99.759,99.976,100.136,100.193,100.203,100.131,99.972,99.943,100.014,100.082,99.896,99.66
SA0L1E,All items less food and energy,CUSR0000SA0L1E,SEASONAL FACTOR,2016,99.763,99.998,100.151,100.209,100.213,100.147,99.992,99.957,99.996,100.046,99.851,99.642
SA0L1E,All items less food and energy,CUSR0000SA0L1E,SEASONAL FACTOR,2017,99.782,100.031,100.166,100.213,100.201,100.129,99.978,99.952,99.985,100.041,99.844,99.651
SA0L1E,All items less food and energy,CUSR0000SA0L1E,SEASONAL FACTOR,2018,99.773,100.047,100.182,100.236,100.219,100.144,99.997,99.971,99.974,100.024,99.805,99.617
SA0L1E,All items less food and energy,CUSR0000SA0L1E,UNADJUSTED INDEX,2014,235.367,236.075,236.913,237.509,238.029,238.157,238.138,238.296,238.841,239.413,239.248,238.775
SA0L1E,All items less food and energy,CUSR0000SA0L1E,UNADJUSTED INDEX,2015,239.248,240.083,241.067,241.802,242.119,242.354,242.436,242.651,243.359,243.985,244.075,243.779
SA0L1E,All items less food and energy,CUSR0000SA0L1E,UNADJUSTED INDEX,2016,244.528,245.68,246.358,246.992,247.544,247.794,247.744,248.278,248.731,249.218,249.227,249.134
SA0L1E,All items less food and energy,CUSR0000SA0L1E,UNADJUSTED INDEX,2017,250.083,251.143,251.29,251.642,251.835,252.014,251.936,252.46,252.941,253.638,253.492,253.558
SA0L1E,All items less food and energy,CUSR0000SA0L1E,UNADJUSTED INDEX,2018,254.638,255.783,256.61,257.025,257.469,257.697,257.867,258.012,258.429,259.063,259.105,259.083
SA0L2,All items less shelter,CUSR0000SA0L2,SEASONALLY ADJUSTED INDEX,2014,225.585,225.716,226.075,226.443,226.763,227.032,227.114,226.823,226.601,226.293,225.385,224.135
SA0L2,All items less shelter,CUSR0000SA0L2,SEASONALLY ADJUSTED INDEX,2015,221.683,222.13,222.9,222.806,223.753,224.448,224.553,224.294,223.23,223.356,223.413,222.88
SA0L2,All items less shelter,CUSR0000SA0L2,SEASONALLY ADJUSTED INDEX,2016,222.537,221.702,222.268,223.066,223.57,224.172,223.873,224.183,224.433,224.961,225.11,225.831
SA0L2,All items less shelter,CUSR0000SA0L2,SEASONALLY ADJUSTED INDEX,2017,226.953,226.897,226.42,226.535,226.141,226.135,226.233,227.042,228.29,228.148,228.952,229.391
SA0L2,All items less shelter,CUSR0000SA0L2,SEASONALLY ADJUSTED INDEX,2018,230.408,230.846,230.635,230.903,231.47,231.958,232.262,232.344,232.304,233.139,232.764,232.415
SA0L2,All items less shelter,CUSR0000SA0L2,SEASONAL FACTOR,2014,99.169,99.534,100.14,100.379,100.6,100.66,100.427,100.211,100.335,99.991,99.516,99.167
SA0L2,All items less shelter,CUSR0000SA0L2,SEASONAL FACTOR,2015,99.386,99.686,100.051,100.287,100.518,100.571,100.341,100.151,100.266,100.021,99.603,99.248
SA0L2,All items less shelter,CUSR0000SA0L2,SEASONAL FACTOR,2016,99.454,99.787,100.043,100.281,100.472,100.496,100.264,100.12,100.223,100.009,99.615,99.233
SA0L2,All items less shelter,CUSR0000SA0L2,SEASONAL FACTOR,2017,99.447,99.792,100.022,100.304,100.471,100.448,100.219,100.102,100.234,100.031,99.626,99.211
SA0L2,All items less shelter,CUSR0000SA0L2,SEASONAL FACTOR,2018,99.424,99.789,100.025,100.36,100.543,100.472,100.212,100.117,100.243,100.039,99.61,99.173
SA0L2,All items less shelter,CUSR0000SA0L2,UNADJUSTED INDEX,2014,223.71,224.665,226.391,227.302,228.124,228.531,228.084,227.302,227.361,226.273,224.294,222.267
SA0L2,All items less shelter,CUSR0000SA0L2,UNADJUSTED INDEX,2015,220.322,221.432,223.014,223.446,224.911,225.729,225.318,224.632,223.824,223.404,222.526,221.203
SA0L2,All items less shelter,CUSR0000SA0L2,UNADJUSTED INDEX,2016,221.321,221.229,222.363,223.693,224.625,225.284,224.463,224.451,224.934,224.982,224.244,224.099
SA0L2,All items less shelter,CUSR0000SA0L2,UNADJUSTED INDEX,2017,225.699,226.424,226.469,227.223,227.205,227.149,226.729,227.274,228.825,228.218,228.096,227.582
SA0L2,All items less shelter,CUSR0000SA0L2,UNADJUSTED INDEX,2018,229.08,230.358,230.692,231.735,232.727,233.054,232.755,232.615,232.868,233.231,231.856,230.492
SA0L5,All items less medical care,CUSR0000SA0L5,SEASONALLY ADJUSTED INDEX,2014,225.831,226.05,226.504,226.916,227.34,227.625,227.873,227.827,227.8,227.722,227.188,226.341
SA0L5,All items less medical care,CUSR0000SA0L5,SEASONALLY ADJUSTED INDEX,2015,224.756,225.303,226.028,226.052,226.873,227.631,227.986,227.956,227.369,227.526,227.704,227.479
SA0L5,All items less medical care,CUSR0000SA0L5,SEASONALLY ADJUSTED INDEX,2016,227.424,226.949,227.508,228.243,228.853,229.521,229.397,229.66,230.08,230.732,231.07,231.807
SA0L5,All items less medical care,CUSR0000SA0L5,SEASONALLY ADJUSTED INDEX,2017,232.83,232.982,232.743,233.074,232.99,233.15,233.274,234.17,235.344,235.479,236.243,236.777
SA0L5,All items less medical care,CUSR0000SA0L5,SEASONALLY ADJUSTED INDEX,2018,237.732,238.247,238.315,238.762,239.452,239.872,240.383,240.707,240.802,241.586,241.467,241.37
SA0L5,All items less medical care,CUSR0000SA0L5,SEASONAL FACTOR,2014,99.377,99.618,100.1,100.261,100.437,100.504,100.342,100.183,100.262,100.015,99.638,99.373
SA0L5,All items less medical care,CUSR0000SA0L5,SEASONAL FACTOR,2015,99.54,99.731,100.029,100.189,100.368,100.431,100.272,100.136,100.211,100.041,99.709,99.443
SA0L5,All items less medical care,CUSR0000SA0L5,SEASONAL FACTOR,2016,99.584,99.8,100.016,100.183,100.333,100.383,100.218,100.119,100.183,100.035,99.717,99.434
SA0L5,All items less medical care,CUSR0000SA0L5,SEASONAL FACTOR,2017,99.583,99.804,99.995,100.196,100.327,100.341,100.177,100.106,100.191,100.052,99.73,99.429
SA0L5,All items less medical care,CUSR0000SA0L5,SEASONAL FACTOR,2018,99.556,99.799,99.996,100.242,100.392,100.369,100.178,100.124,100.201,100.059,99.71,99.391
SA0L5,All items less medical care,CUSR0000SA0L5,UNADJUSTED INDEX,2014,224.423,225.186,226.73,227.509,228.333,228.773,228.652,228.245,228.397,227.756,226.365,224.921
SA0L5,All items less medical care,CUSR0000SA0L5,UNADJUSTED INDEX,2015,223.721,224.696,226.093,226.479,227.707,228.612,228.607,228.267,227.849,227.62,227.042,226.213
SA0L5,All items less medical care,CUSR0000SA0L5,UNADJUSTED INDEX,2016,226.479,226.494,227.545,228.66,229.614,230.399,229.897,229.933,230.502,230.813,230.416,230.494
SA0L5,All items less medical care,CUSR0000SA0L5,UNADJUSTED INDEX,2017,231.859,232.526,232.732,233.531,233.752,233.945,233.688,234.419,235.793,235.602,235.605,235.426
SA0L5,All items less medical care,CUSR0000SA0L5,UNADJUSTED INDEX,2018,236.677,237.767,238.305,239.339,240.391,240.756,240.812,241.006,241.287,241.728,240.766,239.9
SA0LE,All items less energy,CUSR0000SA0LE,SEASONALLY ADJUSTED INDEX,2014,235.675,236.003,236.532,237.03,237.593,237.889,238.282,238.543,238.969,239.37,239.676,239.909
SA0LE,All items less energy,CUSR0000SA0LE,SEASONALLY ADJUSTED INDEX,2015,240.107,240.422,240.868,241.359,241.645,242.098,242.523,242.839,243.409,243.845,244.269,244.454
SA0LE,All items less energy,CUSR0000SA0LE,SEASONALLY ADJUSTED INDEX,2016,244.891,245.433,245.608,246.06,246.473,246.796,247.067,247.595,247.9,248.214,248.617,248.977
SA0LE,All items less energy,CUSR0000SA0LE,SEASONALLY ADJUSTED INDEX,2017,249.529,250.01,249.935,250.184,250.455,250.731,251.05,251.567,251.952,252.466,252.769,253.308
SA0LE,All items less energy,CUSR0000SA0LE,SEASONALLY ADJUSTED INDEX,2018,254.037,254.434,254.89,255.209,255.648,256.05,256.572,256.779,257.149,257.566,258.156,258.684
SA0LE,All items less energy,CUSR0000SA0LE,SEASONAL FACTOR,2014,99.811,99.973,100.1,100.162,100.174,100.094,99.967,99.963,100.029,100.097,99.913,99.699
SA0LE,All items less energy,CUSR0000SA0LE,SEASONAL FACTOR,2015,99.818,99.99,100.111,100.17,100.166,100.092,99.965,99.952,100.023,100.088,99.899,99.696
SA0LE,All items less energy,CUSR0000SA0LE,SEASONAL FACTOR,2016,99.822,100.011,100.124,100.185,100.174,100.107,99.984,99.964,100.008,100.057,99.86,99.677
SA0LE,All items less energy,CUSR0000SA0LE,SEASONAL FACTOR,2017,99.834,100.035,100.137,100.191,100.164,100.093,99.973,99.96,99.999,100.052,99.854,99.685
SA0LE,All items less energy,CUSR0000SA0LE,SEASONAL FACTOR,2018,99.826,100.048,100.151,100.212,100.181,100.107,99.989,99.976,99.988,100.034,99.82,99.656
SA0LE,All items less energy,CUSR0000SA0LE,UNADJUSTED INDEX,2014,235.23,235.94,236.768,237.414,238.006,238.112,238.203,238.454,239.038,239.603,239.467,239.186
SA0LE,All items less energy,CUSR0000SA0LE,UNADJUSTED INDEX,2015,239.67,240.398,241.135,241.769,242.047,242.321,242.439,242.722,243.466,244.059,244.023,243.711
SA0LE,All items less energy,CUSR0000SA0LE,UNADJUSTED INDEX,2016,244.455,245.459,245.913,246.515,246.903,247.059,247.027,247.506,247.919,248.356,248.269,248.172
SA0LE,All items less energy,CUSR0000SA0LE,UNADJUSTED INDEX,2017,249.115,250.097,250.277,250.662,250.866,250.965,250.981,251.467,251.95,252.597,252.4,252.51
SA0LE,All items less energy,CUSR0000SA0LE,UNADJUSTED INDEX,2018,253.594,254.555,255.275,255.75,256.112,256.325,256.545,256.717,257.118,257.653,257.692,257.794
SA311,Apparel less footwear,CUSR0000SA311,SEASONALLY ADJUSTED INDEX,2014,122.031,121.223,121.453,121.48,121.674,121.723,121.386,120.636,120.946,120.816,120.331,119.488
SA311,Apparel less footwear,CUSR0000SA311,SEASONALLY ADJUSTED INDEX,2015,119.089,118.979,119.691,119.331,118.77,118.419,118.486,118.864,118.928,118.205,118.589,118.965
SA311,Apparel less footwear,CUSR0000SA311,SEASONALLY ADJUSTED INDEX,2016,118.05,119.357,118.51,118.136,119.373,119.353,119.199,119.329,118.761,118.943,119.156,118.724
SA311,Apparel less footwear,CUSR0000SA311,SEASONALLY ADJUSTED INDEX,2017,119.275,120.103,119.329,118.533,117.76,117.681,118.18,118.757,118.712,118.796,117.783,117.439
SA311,Apparel less footwear,CUSR0000SA311,SEASONALLY ADJUSTED INDEX,2018,119.032,120.552,119.369,119.755,120.015,118.987,118.353,116.532,118.17,118.519,117.595,117.615
SA311,Apparel less footwear,CUSR0000SA311,SEASONAL FACTOR,2014,96.972,98.599,101.389,101.944,100.998,99.468,97.02,98.475,102.054,103.591,101.53,97.561
SA311,Apparel less footwear,CUSR0000SA311,SEASONAL FACTOR,2015,96.943,98.83,101.49,102.005,101.074,99.557,97.152,98.46,102.116,103.579,101.162,97.105
SA311,Apparel less footwear,CUSR0000SA311,SEASONAL FACTOR,2016,97.056,99.15,101.57,102.032,101.114,99.559,97.34,98.532,102.159,103.505,100.812,96.761
SA311,Apparel less footwear,CUSR0000SA311,SEASONAL FACTOR,2017,97.048,99.395,101.687,102.139,101.236,99.576,97.377,98.494,102.157,103.477,100.565,96.493
SA311,Apparel less footwear,CUSR0000SA311,SEASONAL FACTOR,2018,97.044,99.583,101.769,102.238,101.326,99.618,97.459,98.524,102.127,103.428,100.371,96.288
SA311,Apparel less footwear,CUSR0000SA311,UNADJUSTED INDEX,2014,118.336,119.525,123.14,123.842,122.888,121.076,117.769,118.796,123.43,125.154,122.172,116.574
SA311,Apparel less footwear,CUSR0000SA311,UNADJUSTED INDEX,2015,115.448,117.587,121.474,121.723,120.045,117.894,115.112,117.033,121.444,122.436,119.967,115.521
SA311,Apparel less footwear,CUSR0000SA311,UNADJUSTED INDEX,2016,114.575,118.342,120.371,120.536,120.703,118.827,116.028,117.577,121.325,123.112,120.123,114.878
SA311,Apparel less footwear,CUSR0000SA311,UNADJUSTED INDEX,2017,115.754,119.376,121.342,121.069,119.215,117.182,115.08,116.968,121.273,122.927,118.448,113.32
SA311,Apparel less footwear,CUSR0000SA311,UNADJUSTED INDEX,2018,115.513,120.049,121.481,122.435,121.606,118.533,115.346,114.812,120.684,122.582,118.031,113.249
SAA,Apparel,CUSR0000SAA,SEASONALLY ADJUSTED INDEX,2014,127.882,127.279,127.439,127.475,127.773,127.982,127.942,127.357,127.813,127.761,127.254,126.637
SAA,Apparel,CUSR0000SAA,SEASONALLY ADJUSTED INDEX,2015,126.131,125.996,126.688,126.341,125.834,125.558,125.668,126.141,126.03,125.347,125.716,125.975
SAA,Apparel,CUSR0000SAA,SEASONALLY ADJUSTED INDEX,2016,125.363,126.794,125.775,125.445,126.446,126.085,125.878,126.361,125.916,126.325,126.458,126.198
SAA,Apparel,CUSR0000SAA,SEASONALLY ADJUSTED INDEX,2017,126.632,127.06,126.429,125.834,125.122,125.222,125.265,125.659,125.685,125.647,124.778,124.427
SAA,Apparel,CUSR0000SAA,SEASONALLY ADJUSTED INDEX,2018,125.799,127.338,126.661,126.682,126.786,125.921,125.539,123.905,125.041,125.269,124.53,124.578
SAA,Apparel,CUSR0000SAA,SEASONAL FACTOR,2014,97.179,98.597,101.137,101.69,100.931,99.469,97.423,98.719,101.965,103.287,101.39,97.872
SAA,Apparel,CUSR0000SAA,SEASONAL FACTOR,2015,97.143,98.779,101.229,101.782,100.993,99.519,97.564,98.736,101.992,103.27,101.052,97.473
SAA,Apparel,CUSR0000SAA,SEASONAL FACTOR,2016,97.22,99.032,101.313,101.853,101.038,99.514,97.737,98.821,101.996,103.169,100.727,97.178
SAA,Apparel,CUSR0000SAA,SEASONAL FACTOR,2017,97.201,99.244,101.44,101.999,101.152,99.527,97.781,98.797,101.961,103.122,100.497,96.936
SAA,Apparel,CUSR0000SAA,SEASONAL FACTOR,2018,97.192,99.41,101.534,102.118,101.243,99.572,97.843,98.823,101.919,103.065,100.325,96.747
SAA,Apparel,CUSR0000SAA,UNADJUSTED INDEX,2014,124.275,125.493,128.888,129.629,128.963,127.302,124.645,125.726,130.324,131.961,129.023,123.942
SAA,Apparel,CUSR0000SAA,UNADJUSTED INDEX,2015,122.527,124.457,128.245,128.593,127.083,124.954,122.607,124.547,128.54,129.446,127.039,122.792
SAA,Apparel,CUSR0000SAA,UNADJUSTED INDEX,2016,121.878,125.567,127.427,127.77,127.758,125.472,123.03,124.871,128.429,130.328,127.377,122.637
SAA,Apparel,CUSR0000SAA,UNADJUSTED INDEX,2017,123.088,126.1,128.25,128.349,126.563,124.63,122.485,124.147,128.15,129.57,125.398,120.614
SAA,Apparel,CUSR0000SAA,UNADJUSTED INDEX,2018,122.266,126.587,128.604,129.365,128.362,125.382,122.831,122.447,127.44,129.108,124.935,120.526
SAA1,Men's and boys' apparel,CUSR0000SAA1,SEASONALLY ADJUSTED INDEX,2014,120.819,120.73,121.162,121.1,120.814,121.395,122.385,119.862,120.424,119.878,119.819,119.205
SAA1,Men's and boys' apparel,CUSR0000SAA1,SEASONALLY ADJUSTED INDEX,2015,118.082,120.077,121.77,120.203,119.891,119.658,118.669,118.282,119.625,118.802,119.697,121.065
SAA1,Men's and boys' apparel,CUSR0000SAA1,SEASONALLY ADJUSTED INDEX,2016,118.68,119.153,117.722,118.404,119.41,119.151,119.689,120.092,119.027,118.927,118.206,117.811
SAA1,Men's and boys' apparel,CUSR0000SAA1,SEASONALLY ADJUSTED INDEX,2017,118.695,120.696,117.966,116.002,116.663,116.141,116.145,117.024,117.003,117.376,116.457,116.768
SAA1,Men's and boys' apparel,CUSR0000SAA1,SEASONALLY ADJUSTED INDEX,2018,117.503,119.763,118.371,118.434,117.345,117.356,117.842,115.306,117.968,119.984,118.614,118.777
SAA1,Men's and boys' apparel,CUSR0000SAA1,SEASONAL FACTOR,2014,98.489,99.235,99.96,101.161,101.788,100.486,98.713,98.765,100.669,102.056,100.987,97.373
SAA1,Men's and boys' apparel,CUSR0000SAA1,SEASONAL FACTOR,2015,98.594,99.609,100.049,101.041,101.771,100.319,98.576,98.825,100.887,102.181,100.766,97.01
SAA1,Men's and boys' apparel,CUSR0000SAA1,SEASONAL FACTOR,2016,98.74,99.998,100.195,100.91,101.724,100.096,98.434,98.895,101.08,102.317,100.623,96.75
SAA1,Men's and boys' apparel,CUSR0000SAA1,SEASONAL FACTOR,2017,98.832,100.263,100.307,100.834,101.655,99.883,98.37,99.018,101.188,102.398,100.526,96.576
SAA1,Men's and boys' apparel,CUSR0000SAA1,SEASONAL FACTOR,2018,98.914,100.402,100.339,100.784,101.641,99.762,98.335,99.125,101.214,102.469,100.457,96.517
SAA1,Men's and boys' apparel,CUSR0000SAA1,UNADJUSTED INDEX,2014,118.994,119.806,121.113,122.506,122.974,121.985,120.81,118.382,121.23,122.342,121.002,116.073
SAA1,Men's and boys' apparel,CUSR0000SAA1,UNADJUSTED INDEX,2015,116.422,119.608,121.829,121.454,122.014,120.04,116.979,116.892,120.686,121.393,120.613,117.445
SAA1,Men's and boys' apparel,CUSR0000SAA1,UNADJUSTED INDEX,2016,117.184,119.151,117.951,119.482,121.469,119.266,117.815,118.765,120.312,121.682,118.943,113.982
SAA1,Men's and boys' apparel,CUSR0000SAA1,UNADJUSTED INDEX,2017,117.309,121.013,118.328,116.969,118.594,116.006,114.252,115.875,118.393,120.191,117.069,112.77
SAA1,Men's and boys' apparel,CUSR0000SAA1,UNADJUSTED INDEX,2018,116.226,120.244,118.772,119.362,119.271,117.077,115.88,114.297,119.4,122.947,119.156,114.64
SAA2,Women's and girls' apparel,CUSR0000SAA2,SEASONALLY ADJUSTED INDEX,2014,115.757,114.577,114.554,114.667,115.265,115.023,113.905,114.07,114.301,114.467,113.734,112.591
SAA2,Women's and girls' apparel,CUSR0000SAA2,SEASONALLY ADJUSTED INDEX,2015,112.541,111.615,111.648,111.929,111.306,110.57,111.036,111.724,111.113,110.547,110.646,110.664
SAA2,Women's and girls' apparel,CUSR0000SAA2,SEASONALLY ADJUSTED INDEX,2016,110.157,111.347,111.366,110.602,111.523,112.076,111.288,110.862,111.097,111.464,112.189,111.554
SAA2,Women's and girls' apparel,CUSR0000SAA2,SEASONALLY ADJUSTED INDEX,2017,111.831,111.809,112.447,111.513,110.211,110.482,111.502,111.788,110.857,111.15,109.959,109.281
SAA2,Women's and girls' apparel,CUSR0000SAA2,SEASONALLY ADJUSTED INDEX,2018,111.763,113.009,111.111,111.955,112.862,111.23,109.868,108.527,109.776,108.911,108.394,108.188
SAA2,Women's and girls' apparel,CUSR0000SAA2,SEASONAL FACTOR,2014,95.542,97.973,102.546,102.932,100.997,98.886,95.26,97.73,102.872,104.935,102.239,97.58
SAA2,Women's and girls' apparel,CUSR0000SAA2,SEASONAL FACTOR,2015,95.467,98.114,102.708,103.081,101.085,99.141,95.58,97.654,102.882,104.854,101.746,97.048
SAA2,Women's and girls' apparel,CUSR0000SAA2,SEASONAL FACTOR,2016,95.453,98.341,102.867,103.277,101.186,99.299,95.862,97.612,102.895,104.713,101.279,96.602
SAA2,Women's and girls' apparel,CUSR0000SAA2,SEASONAL FACTOR,2017,95.439,98.585,103.006,103.462,101.38,99.489,96.004,97.502,102.848,104.562,100.948,96.253
SAA2,Women's and girls' apparel,CUSR0000SAA2,SEASONAL FACTOR,2018,95.426,98.819,103.162,103.627,101.51,99.648,96.132,97.486,102.801,104.416,100.677,95.958
SAA2,Women's and girls' apparel,CUSR0000SAA2,UNADJUSTED INDEX,2014,110.597,112.255,117.47,118.029,116.414,113.742,108.506,111.481,117.584,120.116,116.28,109.866
SAA2,Women's and girls' apparel,CUSR0000SAA2,UNADJUSTED INDEX,2015,107.439,109.51,114.671,115.377,112.514,109.62,106.128,109.103,114.315,115.913,112.578,107.397
SAA2,Women's and girls' apparel,CUSR0000SAA2,UNADJUSTED INDEX,2016,105.148,109.5,114.559,114.226,112.846,111.29,106.683,108.215,114.313,116.717,113.624,107.763
SAA2,Women's and girls' apparel,CUSR0000SAA2,UNADJUSTED INDEX,2017,106.73,110.227,115.827,115.374,111.732,109.917,107.046,108.996,114.014,116.221,111.001,105.186
SAA2,Women's and girls' apparel,CUSR0000SAA2,UNADJUSTED INDEX,2018,106.651,111.674,114.624,116.016,114.566,110.839,105.618,105.799,112.851,113.72,109.128,103.815
SAC,Commodities,CUSR0000SAC,SEASONALLY ADJUSTED INDEX,2014,188.528,188.439,188.14,188.779,188.766,188.973,188.869,188.534,188.141,187.522,186.059,184.015
SAC,Commodities,CUSR0000SAC,SEASONALLY ADJUSTED INDEX,2015,180.226,180.922,181.951,181.483,182.796,183.467,183.501,182.979,181.193,180.951,180.617,179.832
